Pin_Group,Pin_Name
all_dmn,XXGPP_B_14_USB2_OC2_B_DDSP_HPD4_DISP_MISC4
all_dmn,XXGPP_B_15_USB2_OC3_B
all_dmn,XXGPP_B_16_TBT_LSX1_OE
all_dmn,XXGPP_B_17_TBT_LSX0_OE_L_VDDEN2
all_dmn,XXGPP_B_18_ISH_I2C2_SDA_A_I2C4_SDA_CNV_MFUART0_RXD
all_dmn,XXGPP_B_19_ISH_I2C2_SCL_A_I2C4_SCL_CNV_MFUART0_TXD
all_dmn,XXGPP_B_2_ISH_I2C0_SDA_ISH_I3C0_SDA_A_I2C2_SDA
all_dmn,XXGPP_B_20_A_I2C5_SDA_CNV_MFUART0_RTS_B_ISH_GP_8
all_dmn,XXGPP_B_21_A_I2C5_SCL_CNV_MFUART0_CTS_B_ISH_GP_9
all_dmn,XXGPP_B_22_TIME_SYNC_0_ISH_GP_5
all_dmn,XXGPP_B_23_TIME_SYNC_1_ISH_GP_6
all_dmn,XXGPP_B_24_ESPI_ALERT0_B
all_dmn,XXGPP_B_25_ESPI_ALERT1_B
all_dmn,XXGPP_B_3_ISH_I2C0_SCL_ISH_I3C0_SCL_A_I2C2_SCL
all_dmn,XXGPP_B_4_BK_0_SBK_0_ISH_GP_0
all_dmn,XXGPP_B_5_BK_1_SBK_1_ISH_GP_1
all_dmn,XXGPP_B_6_BK_2_SBK_2_ISH_GP_2
all_dmn,XXGPP_B_7_BK_3_SBK_3_ISH_GP_3
all_dmn,XXGPP_B_8_BK_4_SBK_4_ISH_GP_4
all_dmn,XXGPP_B_9_DDSP_HPD1_DISP_MISC1
all_dmn,XXGPP_C_0_SMBCLK
all_dmn,XXGPP_C_1_SMBDATA
all_dmn,XXGPP_C_10_SRCCLKREQ1_B
all_dmn,XXGPP_C_11_SRCCLKREQ2_B
all_dmn,XXGPP_C_12_SRCCLKREQ3_B
all_dmn,XXGPP_C_13_SRCCLKREQ4_B
all_dmn,XXGPP_C_14_SRCCLKREQ5_B
all_dmn,XXGPP_C_15
all_dmn,XXGPP_C_16_TBT_LSX0_A_DDP1_CTRLCLK
all_dmn,XXGPP_C_17_TBT_LSX0_B_DDP1_CTRLDATA
all_dmn,XXGPP_C_18_TBT_LSX1_A_DDP2_CTRLCLK
all_dmn,XXGPP_C_19_TBT_LSX1_B_DDP2_CTRLDATA
all_dmn,XXGPP_C_2_SMBALERT_B
all_dmn,XXGPP_C_20_TBT_LSX2_A_DDP3_CTRLCLK
all_dmn,XXGPP_C_21_TBT_LSX2_B_DDP3_CTRLDATA
all_dmn,XXGPP_C_22_TBT_LSX3_A_DDP4_CTRLCLK
all_dmn,XXGPP_C_23_TBT_LSX3_B_DDP4_CTRLDATA
all_dmn,XXGPP_C_3_SML0CLK
all_dmn,XXGPP_C_4_SML0DATA
all_dmn,XXGPP_C_5_SML0ALERT_B
all_dmn,XXGPP_C_6_SML1CLK
all_dmn,XXGPP_C_7_SML1DATA
all_dmn,XXGPP_C_8_SML1ALERT_B_PCHHOT_B
all_dmn,XXGPP_C_9_SRCCLKREQ0_B
all_dmn,XXGPP_D_0_IMGCLKOUT_1
all_dmn,XXGPP_D_1_A_I2C3_SDA_L_BKLTEN2_A_ISH_I2C2_SDA
all_dmn,XXGPP_D_10_HDA_BCLK_I2S0_SCLK_HDACPU_BCLK
all_dmn,XXGPP_D_11_HDA_SYNC_I2S0_SFRM
all_dmn,XXGPP_D_12_HDA_SDO_I2S0_TXD_HDACPU_SDO
all_dmn,XXGPP_D_13_HDA_SDI_0_I2S0_RXD_HDACPU_SDI
all_dmn,XXGPP_D_14_TBT_LSX3_OE
all_dmn,XXGPP_D_15
all_dmn,XXGPP_D_16_HDA_RST_B_DMIC_CLK_A_1
all_dmn,XXGPP_D_17_HDA_SDI_1_DMIC_DATA_1
all_dmn,XXGPP_D_18_SRCCLKREQ6_B
all_dmn,XXGPP_D_19_TBT_LSX0_OE
all_dmn,XXGPP_D_2_A_I2C3_SCL_L_BKLTCTL2_A_ISH_I2C2_SCL
all_dmn,XXGPP_D_20_SRCCLKREQ7_B
all_dmn,XXGPP_D_21_UFS_REFCLK_SRCCLKREQ8_B
all_dmn,XXGPP_D_22_BPKI3C_SDA
all_dmn,XXGPP_D_23_BPKI3C_SCL
all_dmn,XXGPP_D_24_ESPI_ALERT2_B
all_dmn,XXGPP_D_25_ESPI_ALERT3_B
all_dmn,XXGPP_D_3_CPU_GP_1
all_dmn,XXGPP_D_4_IMGCLKOUT_0
all_dmn,XXGPP_D_5_ISH_UART0_RXD_ISH_SPI_CS_B_SML0BDATA
all_dmn,XXGPP_D_6_ISH_UART0_TXD_ISH_SPI_CLK_SML0BCLK
all_dmn,XXGPP_D_7_ISH_UART0_RTS_B_ISH_SPI_MISO
all_dmn,XXGPP_D_8_ISH_UART0_CTS_B_ISH_SPI_MOSI_SML0BALERT_B
all_dmn,XXGPP_D_9_I2S_MCLK1_OUT
all_dmn,XXGPP_E_0
all_dmn,XXGPP_E_1_CPU_GP_2_SLP_DRAM_B_A_ISH_GP_5
all_dmn,XXGPP_E_10
all_dmn,XXGPP_E_11_THC0_SPI1_CLK_GSPI0_CLK
all_dmn,XXGPP_E_12_THC_I2C0_SCL_THC0_SPI1_IO_0_GSPI0_MOSI_I2C4_SCL
all_dmn,XXGPP_E_13_THC_I2C0_SDA_THC0_SPI1_IO_1_GSPI0_MISO_I2C4_SDA
all_dmn,XXGPP_E_14_THC0_SPI1_IO_2
all_dmn,XXGPP_E_15_THC0_SPI1_IO_3
all_dmn,XXGPP_E_16_THC0_SPI1_RST_B
all_dmn,XXGPP_E_17_THC0_SPI1_CS_B_GSPI0_CS0_B
all_dmn,XXGPP_E_18_THC0_SPI1_INT_B
all_dmn,XXGPP_E_19_PMC_I2C_SDA
all_dmn,XXGPP_E_2_CPU_GP_3_VRALERT_B_ISH_GP_10
all_dmn,XXGPP_E_20_PMC_I2C_SCL
all_dmn,XXGPP_E_21_PMCALERT_B
all_dmn,XXGPP_E_22_THC0_SPI1_DSYNC
all_dmn,XXGPP_E_3_CPU_GP_0
all_dmn,XXGPP_E_4
all_dmn,XXGPP_E_5_ISH_GP_7
all_dmn,XXGPP_E_6
all_dmn,XXGPP_E_7_DDPA_CTRLCLK
all_dmn,XXGPP_E_8_DDPA_CTRLDATA
all_dmn,XXGPP_E_9_USB2_OC0_B
all_dmn,XXGPP_F_0_CNV_BRI_DT_UART2_RTS_B
all_dmn,XXGPP_F_1_CNV_BRI_RSP_UART2_RXD
all_dmn,XXGPP_F_10_A_ISH_GP_6
all_dmn,XXGPP_F_11_THC1_SPI2_CLK_A_ISH_SPI_CLK_GSPI1_CLK
all_dmn,XXGPP_F_12_THC_I2C1_SCL_I3C2_SCL_THC1_SPI2_IO_0_A_ISH_SPI_MISO_GSPI1_MOSI_I2C5_SCL
all_dmn,XXGPP_F_13_THC_I2C1_SDA_I3C2_SDA_THC1_SPI2_IO_1_A_ISH_SPI_MOSI_GSPI1_MISO_I2C5_SDA
all_dmn,XXGPP_F_14_THC1_SPI2_IO_2_A_GSPI0_MOSI
all_dmn,XXGPP_F_15_THC1_SPI2_IO_3_A_GSPI0_MISO
all_dmn,XXGPP_F_16_THC1_SPI2_RST_B_A_GSPI0_CLK
all_dmn,XXGPP_F_17_THC1_SPI2_CS_B_A_ISH_SPI_CS_B_GSPI1_CS0_B
all_dmn,XXGPP_F_18_THC1_SPI2_INT_B_A_GSPI0_CS0_B
all_dmn,XXGPP_F_19
all_dmn,XXGPP_F_2_CNV_RGI_DT_UART2_TXD
all_dmn,XXGPP_F_20
all_dmn,XXGPP_F_21
all_dmn,XXGPP_F_22_THC1_SPI2_DSYNC_IEH_CORR_ERR0_B_A_ISH_GP_8
all_dmn,XXGPP_F_23_IEH_NONFATAL_ERR1_B_A_ISH_GP_9
all_dmn,XXGPP_F_3_CNV_RGI_RSP_UART2_CTS_B
all_dmn,XXGPP_F_4_CNV_RF_RESET_B
all_dmn,XXGPP_F_5_CRF_CLKREQ
all_dmn,XXGPP_F_6_CNV_PA_BLANKING
all_dmn,XXGPP_F_7_FUSA_DIAGTEST_EN_IMGCLKOUT_2
all_dmn,XXGPP_F_8_FUSA_DIAGTEST_MODE
all_dmn,XXGPP_F_9_SX_EXIT_HOLDOFF_B_ISH_GP_11_IEH_FATAL_ERR2_B
all_dmn,XXGPP_H_0
all_dmn,XXGPP_H_1
all_dmn,XXGPP_H_10_UART0_RTS_B_A_I3C1_SDA_A_ISH_GP_10
all_dmn,XXGPP_H_11_UART0_CTS_B_A_I3C1_SCL_A_ISH_GP_11
all_dmn,XXGPP_H_12
all_dmn,XXGPP_H_13_CPU_C10_GATE_B
all_dmn,XXGPP_H_14_ISH_UART1_RXD_A_UART1_RXD_ISH_I2C1_SDA_ISH_I3C1_SDA
all_dmn,XXGPP_H_15_ISH_UART1_TXD_A_UART1_TXD_ISH_I2C1_SCL_ISH_I3C1_SCL
all_dmn,XXGPP_H_16_TBT_LSX2_OE_PCIE_LNK_DOWN
all_dmn,XXGPP_H_17_MIC_MUTE_LED
all_dmn,XXGPP_H_18
all_dmn,XXGPP_H_19_I2C0_SDA_I3C0_SDA
all_dmn,XXGPP_H_2
all_dmn,XXGPP_H_20_I2C0_SCL_I3C0_SCL
all_dmn,XXGPP_H_21_I2C1_SDA_I3C1_SDA
all_dmn,XXGPP_H_22_I2C1_SCL_I3C1_SCL
all_dmn,XXGPP_H_23_ESPI_CS4_B
all_dmn,XXGPP_H_24_ESPI_ALERT4_B
all_dmn,XXGPP_H_3_MIC_MUTE
all_dmn,XXGPP_H_4_I2C2_SDA_CNV_MFUART2_RXD
all_dmn,XXGPP_H_5_I2C2_SCL_CNV_MFUART2_TXD
all_dmn,XXGPP_H_6_I2C3_SDA_UART1_RXD_A_ISH_UART1_RXD
all_dmn,XXGPP_H_7_I2C3_SCL_UART1_TXD_A_ISH_UART1_TXD
all_dmn,XXGPP_H_8_UART0_RXD
all_dmn,XXGPP_H_9_UART0_TXD
all_dmn,XXGPP_S_0_SNDW3_CLK_I2S1_TXD
all_dmn,XXGPP_S_1_SNDW3_DATA0_I2S1_RXD
all_dmn,XXGPP_S_2_SNDW3_DATA1_SNDW0_CLK_DMIC_CLK_A_0_I2S1_SCLK
all_dmn,XXGPP_S_3_SNDW3_DATA2_SNDW2_DATA1_SNDW0_DATA0_DMIC_DATA_0_I2S1_SFRM
all_dmn,XXGPP_S_4_SNDW2_CLK_DMIC_CLK_A_0_I2S2_SCLK
all_dmn,XXGPP_S_5_SNDW2_DATA0_DMIC_DATA_0_I2S2_SFRM
all_dmn,XXGPP_S_6_SNDW2_DATA1_SNDW1_CLK_DMIC_CLK_A_1_I2S2_TXD
all_dmn,XXGPP_S_7_SNDW3_DATA3_SNDW2_DATA2_SNDW1_DATA0_DMIC_DATA_1_I2S2_RXD
all_dmn,XXGPP_V_0_BATLOW_B
all_dmn,XXGPP_V_1_AC_PRESENT
all_dmn,XXGPP_V_10_LANPHYPC
all_dmn,XXGPP_V_11_SLP_LAN_B
all_dmn,XXGPP_V_12_WAKE_B
all_dmn,XXGPP_V_13_CATERR_B
all_dmn,XXGPP_V_14_FORCEPR_B
all_dmn,XXGPP_V_15_THERMTRIP_B
all_dmn,XXGPP_V_16_VCCST_EN
all_dmn,XXGPP_V_17
all_dmn,XXGPP_V_2_SOC_WAKE_B
all_dmn,XXGPP_V_3_PWRBTN_B
all_dmn,XXGPP_V_4_SLP_S3_B
all_dmn,XXGPP_V_5_SLP_S4_B
all_dmn,XXGPP_V_6_SLP_A_B
all_dmn,XXGPP_V_7_SUSCLK
all_dmn,XXGPP_V_8_SLP_WLAN_B
all_dmn,XXGPP_V_9_SLP_S5_B
all_dmn,XXHPTP_CPU_RX_0
all_dmn,XXHPTP_CPU_RX_1
all_dmn,XXHPTP_CPU_RX_10
all_dmn,XXHPTP_CPU_RX_11
all_dmn,XXHPTP_CPU_RX_12
all_dmn,XXHPTP_CPU_RX_13
all_dmn,XXHPTP_CPU_RX_14
all_dmn,XXHPTP_CPU_RX_15
all_dmn,XXHPTP_CPU_RX_2
all_dmn,XXHPTP_CPU_RX_3
all_dmn,XXHPTP_CPU_RX_4
all_dmn,XXHPTP_CPU_RX_5
all_dmn,XXHPTP_CPU_RX_6
all_dmn,XXHPTP_CPU_RX_7
all_dmn,XXHPTP_CPU_RX_8
all_dmn,XXHPTP_CPU_RX_9
all_dmn,XXHPTP_CPU_TX_0
all_dmn,XXHPTP_CPU_TX_1
all_dmn,XXHPTP_CPU_TX_10
all_dmn,XXHPTP_CPU_TX_11
all_dmn,XXHPTP_CPU_TX_12
all_dmn,XXHPTP_CPU_TX_13
all_dmn,XXHPTP_CPU_TX_14
all_dmn,XXHPTP_CPU_TX_15
all_dmn,XXHPTP_CPU_TX_2
all_dmn,XXHPTP_CPU_TX_3
all_dmn,XXHPTP_CPU_TX_4
all_dmn,XXHPTP_CPU_TX_5
all_dmn,XXHPTP_CPU_TX_6
all_dmn,XXHPTP_CPU_TX_7
all_dmn,XXHPTP_CPU_TX_8
all_dmn,XXHPTP_CPU_TX_9
all_dmn,XXHPTP_PCD_CLK
all_dmn,XXHPTP_PCD_CTL
all_dmn,XXHPTP_PCD_RX_0
all_dmn,XXHPTP_PCD_RX_1
all_dmn,XXHPTP_PCD_RX_2
all_dmn,XXHPTP_PCD_RX_3
all_dmn,XXHPTP_PCD_RX_4
all_dmn,XXHPTP_PCD_RX_5
all_dmn,XXHPTP_PCD_RX_6
all_dmn,XXHPTP_PCD_RX_7
all_dmn,XXHPTP_PCD_TX_0
all_dmn,XXHPTP_PCD_TX_1
all_dmn,XXHPTP_PCD_TX_2
all_dmn,XXHPTP_PCD_TX_3
all_dmn,XXHPTP_PCD_TX_4
all_dmn,XXHPTP_PCD_TX_5
all_dmn,XXHPTP_PCD_TX_6
all_dmn,XXHPTP_PCD_TX_7
all_dmn,XXHVMBCLK
all_dmn,XXHVMMODE
all_dmn,XXINTRUDER_B
all_dmn,XXJTAG_CPU_MBPB_0
all_dmn,XXJTAG_CPU_MBPB_1
all_dmn,XXJTAG_CPU_MBPB_2
all_dmn,XXJTAG_CPU_TDI
all_dmn,XXJTAG_CPU_TDO
all_dmn,XXJTAG_CPU_TMS
all_dmn,XXJTAG_CPU_TRSTB
all_dmn,XXJTAG_GCD_TDI
all_dmn,XXJTAG_GCD_TDO
all_dmn,XXJTAG_GCD_TMS
all_dmn,XXJTAG_GCD_TRSTB
all_dmn,XXJTAG_PCD_TCK
all_dmn,XXJTAG_PCD_TDI
all_dmn,XXJTAG_PCD_TDO
all_dmn,XXJTAG_PCD_TMS
all_dmn,XXJTAG_PCD_TRST_B
all_dmn,XXL_BKLTCTL
all_dmn,XXL_BKLTEN
all_dmn,XXL_VDDEN
all_dmn,XXMBPB_0
all_dmn,XXMBPB_1
all_dmn,XXMBPB_2
all_dmn,XXMBPB_3
all_dmn,XXMLK_CLK
all_dmn,XXMLK_DATA
all_dmn,XXMLK_RST_B
all_dmn,XXOBS0MON_ISCLK
all_dmn,XXOBS1MON_ISCLK
all_dmn,XXOSSEFUSE_TM_IO_0
all_dmn,XXOSSEFUSE_TM_IO_1
all_dmn,XXOSSEFUSE_TM_IO_2
all_dmn,XXOSSEFUSE_TM_IO_3
all_dmn,XXPCH_PWROK
all_dmn,XXPCIE_GEN4_1_LAN_0_RX_N
all_dmn,XXPCIE_GEN4_1_LAN_0_RX_P
all_dmn,XXPCIE_GEN4_1_LAN_0_TX_N
all_dmn,XXPCIE_GEN4_1_LAN_0_TX_P
all_dmn,XXPCIE_GEN4_2_RX_N
all_dmn,XXPCIE_GEN4_2_RX_P
all_dmn,XXPCIE_GEN4_2_TX_N
all_dmn,XXPCIE_GEN4_2_TX_P
all_dmn,XXPCIE_GEN4_3_RX_N
all_dmn,XXPCIE_GEN4_3_RX_P
all_dmn,XXPCIE_GEN4_3_TX_N
all_dmn,XXPCIE_GEN4_3_TX_P
all_dmn,XXPCIE_GEN4_4_RX_N
all_dmn,XXPCIE_GEN4_4_RX_P
all_dmn,XXPCIE_GEN4_4_TX_N
all_dmn,XXPCIE_GEN4_4_TX_P
all_dmn,XXPCIE_GEN4_5_RX_N
all_dmn,XXPCIE_GEN4_5_RX_P
all_dmn,XXPCIE_GEN4_5_TX_N
all_dmn,XXPCIE_GEN4_5_TX_P
all_dmn,XXPCIE_GEN4_6_RX_N
all_dmn,XXPCIE_GEN4_6_RX_P
all_dmn,XXPCIE_GEN4_6_TX_N
all_dmn,XXPCIE_GEN4_6_TX_P
all_dmn,XXPCIE_GEN4_7_RX_N
all_dmn,XXPCIE_GEN4_7_RX_P
all_dmn,XXPCIE_GEN4_7_TX_N
all_dmn,XXPCIE_GEN4_7_TX_P
all_dmn,XXPCIE_GEN4_8_RX_N
all_dmn,XXPCIE_GEN4_8_RX_P
all_dmn,XXPCIE_GEN4_8_TX_N
all_dmn,XXPCIE_GEN4_8_TX_P
all_dmn,XXPCIE_GEN5_1_RX_N
all_dmn,XXPCIE_GEN5_1_RX_P
all_dmn,XXPCIE_GEN5_1_TX_N
all_dmn,XXPCIE_GEN5_1_TX_P
all_dmn,XXPCIE_GEN5_10_RX_N
all_dmn,XXPCIE_GEN5_10_RX_P
all_dmn,XXPCIE_GEN5_10_TX_N
all_dmn,XXPCIE_GEN5_10_TX_P
all_dmn,XXPCIE_GEN5_11_RX_N
all_dmn,XXPCIE_GEN5_11_RX_P
all_dmn,XXPCIE_GEN5_11_TX_N
all_dmn,XXPCIE_GEN5_11_TX_P
all_dmn,XXPCIE_GEN5_12_RX_N
all_dmn,XXPCIE_GEN5_12_RX_P
all_dmn,XXPCIE_GEN5_12_TX_N
all_dmn,XXPCIE_GEN5_12_TX_P
all_dmn,XXPCIE_GEN5_2_RX_N
all_dmn,XXPCIE_GEN5_2_RX_P
all_dmn,XXPCIE_GEN5_2_TX_N
all_dmn,XXPCIE_GEN5_2_TX_P
all_dmn,XXPCIE_GEN5_3_RX_N
all_dmn,XXPCIE_GEN5_3_RX_P
all_dmn,XXPCIE_GEN5_3_TX_N
all_dmn,XXPCIE_GEN5_3_TX_P
all_dmn,XXPCIE_GEN5_4_RX_N
all_dmn,XXPCIE_GEN5_4_RX_P
all_dmn,XXPCIE_GEN5_4_TX_N
all_dmn,XXPCIE_GEN5_4_TX_P
all_dmn,XXPCIE_GEN5_5_RX_N
all_dmn,XXPCIE_GEN5_5_RX_P
all_dmn,XXPCIE_GEN5_5_TX_N
all_dmn,XXPCIE_GEN5_5_TX_P
all_dmn,XXPCIE_GEN5_6_RX_N
all_dmn,XXPCIE_GEN5_6_RX_P
all_dmn,XXPCIE_GEN5_6_TX_N
all_dmn,XXPCIE_GEN5_6_TX_P
all_dmn,XXPCIE_GEN5_7_RX_N
all_dmn,XXPCIE_GEN5_7_RX_P
all_dmn,XXPCIE_GEN5_7_TX_N
all_dmn,XXPCIE_GEN5_7_TX_P
all_dmn,XXPCIE_GEN5_8_RX_N
all_dmn,XXPCIE_GEN5_8_RX_P
all_dmn,XXPCIE_GEN5_8_TX_N
all_dmn,XXPCIE_GEN5_8_TX_P
all_dmn,XXPCIE_GEN5_9_RX_N
all_dmn,XXPCIE_GEN5_9_RX_P
all_dmn,XXPCIE_GEN5_9_TX_N
all_dmn,XXPCIE_GEN5_9_TX_P
all_dmn,XXPCIE4A_RCOMP
all_dmn,XXPCIE4B_RCOMP
all_dmn,XXPCIE5_RCOMP
all_dmn,XXPCIE5_REF_PAD_CLK_N
all_dmn,XXPCIE5_REF_PAD_CLK_P
all_dmn,XXPCIE5A_RCOMP
all_dmn,XXPECI
all_dmn,XXPRDY_B
all_dmn,XXPREQ_B
all_dmn,XXRSMRST_SOC_B
all_dmn,XXRTCX1__DP
all_dmn,XXRTCX2
all_dmn,XXRTEST_B
all_dmn,XXSKTOCC_B
all_dmn,XXSNDW_RCOMP
all_dmn,XXSCC2_SIG1_SPI0_CLK__EC
all_dmn,XXSCC2_SIG2_SPI0_MOSI_IO_0
all_dmn,XXSCC2_SIG3_SPI0_MISO_IO_1
all_dmn,XXSCC2_SIG4_SPI0_IO_2
all_dmn,XXSCC2_SIG5_SPI0_IO_3
all_dmn,XXSCC2_SIG6_SPI0_FLASH_0_CSB
all_dmn,XXSPI0_CLK
all_dmn,XXSPI0_FLASH_0_CS_B
all_dmn,XXSPI0_FLASH_1_CS_B
all_dmn,XXSPI0_IO_2
all_dmn,XXSPI0_IO_3
all_dmn,XXSPI0_MISO_IO_1
all_dmn,XXSPI0_MOSI_IO_0
all_dmn,XXSPI0_TPM_CS_B
all_dmn,XXSRTCRST_B
all_dmn,XXSTEP_MON
all_dmn,XXSYS_PWROK
all_dmn,XXSYS_RESET_B
all_dmn,XXTYPEC_0_AUXPAD_N
all_dmn,XXTYPEC_0_AUXPAD_P
all_dmn,XXTYPEC_0_TX0_N
all_dmn,XXTYPEC_0_TX0_P
all_dmn,XXTYPEC_0_TX1_N
all_dmn,XXTYPEC_0_TX1_P
all_dmn,XXTYPEC_0_TXRX0_N
all_dmn,XXTYPEC_0_TXRX0_P
all_dmn,XXTYPEC_0_TXRX1_N
all_dmn,XXTYPEC_0_TXRX1_P
all_dmn,XXTYPEC_1_AUXPAD_N
all_dmn,XXTYPEC_1_AUXPAD_P
all_dmn,XXTYPEC_1_TX0_N
all_dmn,XXTYPEC_1_TX0_P
all_dmn,XXTYPEC_1_TX1_N
all_dmn,XXTYPEC_1_TX1_P
all_dmn,XXTYPEC_1_TXRX0_N
all_dmn,XXTYPEC_1_TXRX0_P
all_dmn,XXTYPEC_1_TXRX1_N
all_dmn,XXTYPEC_1_TXRX1_P
all_dmn,XXTYPEC_2_AUXPAD_N
all_dmn,XXTYPEC_2_AUXPAD_P
all_dmn,XXTYPEC_2_TX0_N
all_dmn,XXTYPEC_2_TX0_P
all_dmn,XXTYPEC_2_TX1_N
all_dmn,XXTYPEC_2_TX1_P
all_dmn,XXTYPEC_2_TXRX0_N
all_dmn,XXTYPEC_2_TXRX0_P
all_dmn,XXTYPEC_2_TXRX1_N
all_dmn,XXTYPEC_2_TXRX1_P
all_dmn,XXTYPEC_3_AUXPAD_N
all_dmn,XXTYPEC_3_AUXPAD_P
all_dmn,XXTYPEC_3_TX0_N
all_dmn,XXTYPEC_3_TX0_P
all_dmn,XXTYPEC_3_TX1_N
all_dmn,XXTYPEC_3_TX1_P
all_dmn,XXTYPEC_3_TXRX0_N
all_dmn,XXTYPEC_3_TXRX0_P
all_dmn,XXTYPEC_3_TXRX1_N
all_dmn,XXTYPEC_3_TXRX1_P
all_dmn,XXTYPEC_RCOMP
all_dmn,XXUFS_0_RX_Y_TX_N
all_dmn,XXUFS_0_RX_Y_TX_P
all_dmn,XXUFS_1_RX_Y_TX_N
all_dmn,XXUFS_1_RX_Y_TX_P
all_dmn,XXUFS_RCOMP
all_dmn,XXUSB2_1_N
all_dmn,XXUSB2_1_P
all_dmn,XXUSB2_2_N
all_dmn,XXUSB2_2_P
all_dmn,XXUSB2_3_N
all_dmn,XXUSB2_3_P
all_dmn,XXUSB2_4_N
all_dmn,XXUSB2_4_P
all_dmn,XXUSB2_5_N
all_dmn,XXUSB2_5_P
all_dmn,XXUSB2_6_N
all_dmn,XXUSB2_6_P
all_dmn,XXUSB2_7_N
all_dmn,XXUSB2_7_P
all_dmn,XXUSB2_8_N
all_dmn,XXUSB2_8_P
all_dmn,XXUSB2A_ID
all_dmn,XXUSB2A_RCOMP
all_dmn,XXUSB2B_ID
all_dmn,XXUSB2B_RCOMP
all_dmn,XXUSB3_1_RX_N
all_dmn,XXUSB3_1_RX_P
all_dmn,XXUSB3_1_TX_N
all_dmn,XXUSB3_1_TX_P
all_dmn,XXUSB3_2_RX_N
all_dmn,XXUSB3_2_RX_P
all_dmn,XXUSB3_2_TX_N
all_dmn,XXUSB3_2_TX_P
all_dmn,XXUSB3_RCOMP
all_dmn,XXVCC_CCF_0_DLVR_OUT
all_dmn,XXVCC_ECORE_0_DLVR_OUT
all_dmn,XXVCC_ECORE_1_DLVR_OUT
all_dmn,XXVCC_PCORE_0_DLVR_OUT
all_dmn,XXVCC_PCORE_1_DLVR_OUT
all_dmn,XXVCC_PCORE_2_DLVR_OUT
all_dmn,XXVCC_PCORE_3_DLVR_OUT
all_dmn,XXVCCDE_DLVR_OUT
all_dmn,XXVCCINFVNN_DLVR_OUT
all_dmn,XXVCCIPU_DLVR_OUT
all_dmn,XXVCCMEDIA_DLVR_OUT
all_dmn,XXVCCMEMSS_DLVR_OUT
all_dmn,XXVCCVPU_DLVR_OUT
all_dmn,XXVDD2PWRGOOD_IN_CPU
all_dmn,XXVDD2PWRGOOD_OUT_SOC
all_dmn,XXVIDALERT_B
all_dmn,XXVIDSCK
all_dmn,XXVIDSOUT
all_dmn,XXVIEWCLK_0
all_dmn,XXVIEWCLK_1
all_dmn,XXXTAL_IN
all_dmn,XXXTAL_OUT
all_dmn,ZZ_EDP_REF_PAD_CLK_M_GND
all_dmn,ZZ_EDP_REF_PAD_CLK_P_GND
all_dmn,ZZ_PCIE4A_REF_PAD_CLK_M_GND
all_dmn,ZZ_PCIE4A_REF_PAD_CLK_P_GND
all_dmn,ZZ_PCIE4B_REF_PAD_CLK_M_GND
all_dmn,ZZ_PCIE4B_REF_PAD_CLK_P_GND
all_dmn,ZZ_UFS_REF_PAD_CLK_M_GND
all_dmn,ZZ_UFS_REF_PAD_CLK_P_GND
all_dmn,ZZ_USB3_REF_PAD_CLK_M_GND
all_dmn,ZZ_USB3_REF_PAD_CLK_P_GND
all_dmn,ZZ_USB4_1_REF_PAD_CLK_M_GND
all_dmn,ZZ_USB4_1_REF_PAD_CLK_P_GND
all_dmn,ZZ_USB4_2_REF_PAD_CLK_M_GND
all_dmn,ZZ_USB4_2_REF_PAD_CLK_P_GND
all_dmn,ZZ_USB4_3_REF_PAD_CLK_M_GND
all_dmn,ZZ_USB4_3_REF_PAD_CLK_P_GND
all_dmn,ZZ_USB4_4_REF_PAD_CLK_M_GND
all_dmn,ZZ_USB4_4_REF_PAD_CLK_P_GND
all_dmn,ZZGCD_A0_DEBUG_EN_SRT
all_dmn,ZZGCD_FUSE_SORT_BUMPS_SRT_0
all_dmn,ZZGCD_FUSE_SORT_BUMPS_SRT_1
all_dmn,ZZGCD_FUSE_SORT_BUMPS_SRT_2
all_dmn,ZZGCD_RESERVED_IN_SRT_0
all_dmn,ZZGCD_RESERVED_IN_SRT_1
all_dmn,ZZGCD_RESERVED_IN_SRT_2
all_dmn,ZZGCD_RESERVED_IN_SRT_3
all_dmn,ZZGCD_RESERVED_IN_SRT_4
all_dmn,ZZGCD_RESERVED_OUT_SRT_0
all_dmn,ZZGCD_RESERVED_OUT_SRT_1
all_dmn,ZZGCD_RESERVED_OUT_SRT_2
all_dmn,ZZGCD_RESERVED_OUT_SRT_3
all_dmn,ZZGCD_RESERVED_OUT_SRT_4
all_dmn,ZZGCD_SORT_MODE_SRT
all_dmn,ZZGCD_TP_CLK_IN_SRT
all_dmn,ZZGCD_TP_DATA_IN_SRT_0
all_dmn,ZZGCD_TP_DATA_IN_SRT_1
all_dmn,ZZGCD_TP_DATA_IN_SRT_10
all_dmn,ZZGCD_TP_DATA_IN_SRT_11
all_dmn,ZZGCD_TP_DATA_IN_SRT_12
all_dmn,ZZGCD_TP_DATA_IN_SRT_13
all_dmn,ZZGCD_TP_DATA_IN_SRT_14
all_dmn,ZZGCD_TP_DATA_IN_SRT_15
all_dmn,ZZGCD_TP_DATA_IN_SRT_16
all_dmn,ZZGCD_TP_DATA_IN_SRT_17
all_dmn,ZZGCD_TP_DATA_IN_SRT_18
all_dmn,ZZGCD_TP_DATA_IN_SRT_19
all_dmn,ZZGCD_TP_DATA_IN_SRT_2
